id,1,2,3,4
44023,0,94,716,246
44024,64,508,210,26
44025,175,149,19,2
44026,177,479,69,0
44027,0,18,197,488
44028,62,648,292,27
44029,189,515,66,0
44030,0,22,213,513
44031,36,279,40,0
44032,0,24,152,155
44033,0,64,643,245
44034,155,156,23,0
44035,0,78,582,300
44036,20,200,454,57
44037,75,643,387,44
44038,25,203,435,67
44039,0,30,301,711
44040,26,250,529,77
44041,63,582,224,24
44042,0,114,1157,600
44043,0,22,222,474
44044,12,191,474,45
44045,503,248,16,0
44046,545,198,10,0
44047,47,566,812,126
44048,35,311,533,71
44049,26,289,629,63
44050,0,75,618,315
44051,514,259,18,0
44052,537,204,21,0
44053,70,558,214,22
44054,0,35,297,38
44055,693,262,12,0
44056,255,532,65,0
44057,494,187,18,0
44058,0,55,557,288
44059,1,25,237,506
44060,0,19,219,477
44061,1,50,435,199
44062,190,457,203,15
44063,0,26,271,572
44064,0,82,594,265
44065,237,490,60,0
44066,68,479,253,21
44067,99,786,569,80
44068,0,22,209,491
44069,305,689,78,0
44070,0,23,275,668
44071,248,561,86,0
44072,0,28,209,526
44073,0,13,201,463
44074,1519,672,69,0
44075,0,64,512,224
44076,52,514,216,25
44077,871,2525,570,35
44078,506,249,26,0
44079,0,18,203,496
44080,15,208,495,60
44081,0,58,548,260
44082,0,30,306,707
44083,0,62,482,258
44084,206,536,71,0
44085,0,89,806,303
44086,189,488,72,1
44087,13,204,468,62
44088,0,24,213,507
44089,237,519,58,0
44090,505,160,20,0
44091,0,27,252,526
44092,211,491,50,0
44093,518,296,17,0
44094,0,81,799,480
44095,0,72,497,196
44096,210,527,68,0
44097,24,293,846,94
44098,21,217,486,65
44099,201,453,57,2
44100,0,13,208,545
44101,0,12,226,475
44102,16,184,464,64
44103,0,80,568,250
44104,70,530,243,21
44105,228,586,80,0
44106,365,650,59,0
44107,307,709,68,0
44108,0,17,208,481
44109,58,449,192,10
44110,0,57,490,258
44111,73,611,271,27
44112,334,791,101,0
44113,50,459,200,17
44114,826,417,43,0
44115,586,293,18,0
44116,471,211,17,0
44117,510,209,20,0
44118,0,62,427,195
44119,0,61,486,223
44120,152,181,18,3
44121,0,53,411,42
44122,15,260,739,90
44123,15,174,476,67
44124,0,21,169,173
44125,498,236,15,0
44126,409,655,71,0
44127,518,222,22,0
44128,0,19,226,584
44129,20,218,617,58
44130,0,74,556,268
44131,201,453,69,0
44132,59,427,56,0
44133,48,463,212,20
44134,214,628,68,0
44135,0,44,341,39
44136,609,328,27,0
44137,495,205,16,0
44138,243,562,75,0
44139,0,21,251,576
44140,144,1135,294,24
44141,70,520,225,13
44142,19,248,827,106
44143,61,519,244,15
44144,61,523,222,12
44145,12,178,513,64
44146,21,283,569,61
44147,0,74,597,309
44148,74,520,200,11
44149,0,18,264,1023
44150,0,47,501,223
44151,0,75,605,369
44152,23,234,485,62
44153,219,663,75,0
44154,0,39,356,44
44155,0,53,519,260
44156,0,15,213,583
44157,74,578,69,0
44158,0,20,216,548
44159,64,473,192,18
44160,13,452,2548,480
44161,64,442,201,19
44162,0,25,223,514
44163,225,573,68,0
44164,0,25,222,556
44165,0,57,552,221
44166,0,69,638,918
44167,18,215,556,57
44168,134,1118,759,71
44169,577,209,18,0
44170,20,252,694,87
44171,480,183,18,0
44172,57,460,181,17
44173,0,74,604,62
44174,55,496,197,13
44175,0,10,200,548
44176,448,205,18,0
44177,2,70,581,241
44178,527,254,27,0
44179,0,11,192,479
44180,202,533,66,0
44181,128,984,294,27
44182,79,592,1045,109
44183,0,63,532,230
44184,0,82,693,967
44185,18,254,796,102
44186,17,220,486,56
44187,469,202,19,0
44188,80,603,227,23
44189,0,56,510,234
44190,25,226,558,66
44191,215,529,60,0
44192,0,39,341,47
44193,494,237,25,0
44194,210,581,69,0
44195,198,417,56,0
44196,11,189,447,58
44197,845,271,29,0
44198,184,488,61,0
44199,0,82,942,1196
44200,0,26,218,535
44201,537,218,23,0
44202,0,80,548,295
44203,117,1042,278,19
44204,0,65,457,197
44205,81,616,368,27
44206,60,497,202,19
44207,70,612,224,16
44208,67,549,234,15
44209,0,12,145,150
44210,53,520,909,121
44211,499,204,11,0
44212,25,387,1508,194
44213,252,753,82,1
44214,578,675,79,0
44215,81,553,226,22
44216,496,215,19,0
44217,109,824,515,44
44218,0,48,474,200
44219,19,183,201,17
44220,0,16,233,523
44221,0,8,77,524
44222,0,12,222,647
44223,0,26,240,653
44224,188,468,61,0
44225,109,743,268,32
44226,228,541,60,0
44227,157,166,17,0
44228,300,596,84,0
44229,0,102,843,232
44230,466,227,17,0
44231,61,459,220,19
44232,524,218,21,0
44233,60,441,206,14
44234,648,351,38,2
44235,57,578,232,12
44236,205,453,56,0
44237,601,246,21,0
44238,0,61,463,232
44239,47,454,196,19
44240,96,855,913,87
44241,508,231,14,1
44242,70,541,200,18
44243,465,172,17,0
44244,149,1068,301,16
44245,767,303,18,0
44246,17,325,725,70
44247,0,100,773,370
44248,14,188,470,61
44249,0,9,223,545
44250,0,41,346,737
44251,0,32,258,530
44252,52,420,222,25
44253,0,26,254,511
44254,550,229,22,0
44255,0,60,479,217
44256,271,518,80,0
44257,9,170,488,67
44258,0,70,482,211
44259,73,622,261,19
44260,65,507,242,23
44261,0,78,614,243
44262,242,501,78,0
44263,70,550,244,21
44264,55,503,221,19
44265,1,47,460,200
44266,216,488,59,0
44267,53,515,221,16
44268,2,73,542,229
44269,22,221,555,76
44270,179,474,61,3
44271,499,205,19,0
44272,53,547,277,25
44273,496,212,19,0
44274,0,35,335,48
44275,112,914,591,65
44276,200,463,81,0
44277,0,18,243,570
44278,0,15,208,485
44279,19,217,474,65
44280,51,472,233,17
44281,0,69,485,202
44282,0,14,275,616
44283,456,201,23,0
44284,237,540,67,0
44285,493,227,18,2
44286,354,622,84,0
44287,0,25,205,501
44288,231,487,71,0
44289,71,566,226,21
44290,175,523,63,0
44291,210,557,72,0
44292,0,45,347,35
44293,51,490,226,16
44294,111,854,496,45
44295,1202,859,88,0
44296,547,229,19,0
44297,240,592,78,0
44298,64,476,206,23
44299,83,582,256,34
44300,381,257,10,0
44301,496,210,16,0
44302,582,276,22,0
44303,0,59,549,265
44304,0,20,216,546
44305,464,237,28,0
44306,493,213,19,0
44307,473,189,23,0
44308,0,13,189,510
44309,0,24,264,904
44310,203,449,56,0
44311,0,20,263,528
44312,2,86,572,205
44313,29,188,210,21
44314,14,195,503,63
44315,22,185,506,62
44316,27,201,509,51
44317,194,195,23,0
44318,17,198,188,25
44319,0,111,964,431
44320,0,21,242,570
44321,0,96,650,240
44322,564,238,20,0
44323,25,234,568,66
44324,0,68,612,209
44325,0,104,978,449
44326,69,582,295,9
44327,48,502,228,16
44328,613,233,22,0
44329,202,448,49,0
44330,13,195,464,67
44331,0,37,313,660
44332,0,24,267,560
44333,230,514,65,0
44334,205,489,58,0
44335,459,212,25,3
44336,78,516,234,17
44337,0,67,600,230
44338,204,501,70,0
44339,17,240,475,68
44340,503,197,18,0
44341,0,71,650,279
44342,300,623,85,0
44343,0,21,205,494
44344,75,487,237,15
44345,68,575,238,26
44346,0,23,191,504
44347,1,52,483,209
44348,1666,882,78,0
44349,0,25,227,516
44350,192,493,63,0
44351,0,17,283,847
44352,63,500,226,21
44353,1,71,514,216
44354,277,578,77,0
44355,85,552,227,19
44356,31,299,1127,152
44357,516,200,21,0
44358,0,16,175,201
44359,526,246,33,0
44360,125,1114,292,16
44361,15,191,480,67
44362,234,476,59,0
44363,0,16,220,555
44364,16,182,484,63
44365,0,42,416,747
44366,17,250,480,55
44367,203,578,65,0
44368,516,250,18,0
44369,16,196,458,53
44370,0,24,242,583
44371,23,243,519,62
44372,0,17,229,726
44373,0,66,604,289
44374,0,14,223,571
44375,59,565,219,25
44376,555,210,16,0
44377,42,305,55,0
44378,22,240,1021,123
44379,889,188,12,0
44380,507,181,20,0
44381,536,174,22,3
44382,490,230,28,0
44383,225,477,39,0
44384,0,52,467,207
44385,0,52,426,453
44386,278,538,66,0
44387,64,488,241,17
44388,58,492,214,13
44389,51,322,41,1
44390,46,468,200,14
44391,74,692,359,53
44392,0,91,872,469
44393,0,19,217,608
44394,42,364,778,91
44395,16,208,488,47
44396,0,11,221,558
44397,0,38,460,197
44398,201,467,60,0
44399,214,503,48,0
44400,75,510,206,22
44401,0,23,234,659
44402,26,194,468,43
44403,73,497,244,26
44404,0,59,515,241
44405,58,474,216,22
44406,585,227,23,0
44407,0,58,466,173
44408,216,484,56,0
44409,490,197,14,0
44410,0,43,260,717
44411,525,240,25,0
44412,524,222,20,0
44413,1470,240,14,0
44414,246,1826,503,44
44415,0,22,266,576
44416,182,1371,325,12
44417,13,223,604,65
44418,215,552,54,0
44419,484,198,8,0
44420,50,432,206,21
44421,65,517,226,23
44422,3,14,209,490
44423,200,573,52,0
44424,0,49,574,259
44425,52,533,248,15
44426,17,195,524,56
44427,21,204,484,55
44428,0,25,248,522
44429,0,24,211,570
44430,502,165,22,0
44431,40,384,651,86
44432,0,19,203,464
44433,0,73,527,234
44434,671,203,17,0
44435,0,76,785,240
44436,0,59,467,196
44437,44,390,48,0
44438,556,285,19,0
44439,534,204,18,1
44440,24,270,951,87
44441,1,23,260,544
44442,53,477,191,24
44443,0,16,255,597
44444,0,72,631,274
44445,0,61,523,234
44446,480,194,24,5
44447,0,54,530,229
44448,16,224,518,63
44449,613,241,23,0
44450,0,54,622,1272
44451,93,971,1588,201
44452,0,73,675,313
44453,0,21,330,1287
44454,73,612,332,24
44455,0,64,491,199
44456,556,232,27,0
44457,506,278,30,0
44458,0,59,514,202
44459,226,500,82,0
44460,16,212,518,86
44461,62,513,283,29
44462,93,668,246,23
44463,26,175,413,49
44464,23,204,451,63
44465,0,34,393,1310
44466,0,24,243,442
44467,465,200,14,0
44468,0,23,263,510
44469,109,988,628,74
44470,37,432,958,128
44471,459,178,23,0
44472,18,221,486,68
44473,0,26,206,481
44474,0,33,345,737
44475,0,17,218,549
44476,17,214,499,65
44477,21,200,468,58
44478,574,214,16,0
44479,66,518,239,22
44480,475,233,20,0
44481,20,222,521,69
44482,663,364,35,0
44483,710,455,53,0
44484,24,260,564,60
44485,534,187,12,0
44486,335,694,63,0
44487,71,537,242,25
44488,276,562,58,0
44489,60,458,223,17
44490,15,251,553,55
44491,455,197,18,0
44492,0,71,595,213
44493,0,21,263,543
44494,0,85,599,376
44495,236,550,68,0
44496,18,203,482,48
44497,0,20,223,506
44498,165,598,59,0
44499,14,188,506,51
44500,0,23,247,501
44501,55,542,183,17
44502,0,71,464,226
44503,550,315,31,0
44504,453,198,15,0
44505,0,53,637,1042
44506,0,66,604,190
44507,15,277,671,79
44508,52,435,675,82
44509,421,189,15,0
44510,63,515,203,6
44511,224,517,52,0
44512,20,261,728,118
44513,83,692,410,33
44514,0,16,239,519
44515,62,565,256,21
44516,69,489,228,24
44517,61,507,204,16
44518,231,684,84,0
44519,23,242,907,113
44520,78,608,200,19
44521,2,46,364,623
44522,549,217,26,0
44523,230,522,54,0
44524,594,229,22,0
44525,0,25,191,494
44526,673,252,15,0
44527,21,231,486,65
44528,25,219,539,66
44529,26,308,597,61
44530,546,195,12,0
44531,34,325,671,73
44532,18,235,491,71
44533,25,237,518,62
44534,0,83,793,1086
44535,185,474,62,0
44536,3,59,478,188
44537,0,26,267,624
44538,1,15,192,540
44539,82,665,236,19
44540,0,15,216,552
44541,617,212,24,0
44542,117,1035,766,83
44543,1,249,1980,422
44544,0,71,631,278
44545,447,214,30,0
44546,188,500,50,0
44547,60,433,199,14
44548,1884,712,66,0
44549,0,22,277,831
44550,29,256,524,59
44551,0,16,223,501
44552,0,21,206,471
44553,3,51,601,1125
44554,18,189,480,70
44555,0,13,279,684
44556,0,40,399,50
44557,0,16,215,497
44558,0,13,236,617
44559,0,22,242,549
44560,73,480,240,23
44561,234,697,82,0
44562,1903,2344,291,0
44563,533,257,22,0
44564,645,339,27,0
44565,13,225,641,64
44566,0,59,523,224
44567,479,854,104,0
44568,25,291,849,103
44569,0,36,531,225
44570,224,549,76,0
44571,189,453,74,0
44572,649,326,37,0
44573,728,259,19,0
44574,44,384,778,227
44575,225,509,64,0
44576,0,56,474,189
44577,504,242,26,0
44578,0,60,568,338
44579,645,244,18,0
44580,0,67,522,225
44581,18,175,477,62
44582,26,230,484,67
44583,0,119,942,624
44584,73,647,269,23
44585,20,223,549,67
44586,0,68,540,244
44587,0,72,495,203
44588,521,300,29,0
44589,0,74,550,245
44590,188,457,63,0
44591,61,474,189,19
44592,0,64,495,277
44593,67,569,203,19
44594,451,219,19,0
44595,0,23,219,495
44596,262,957,115,0
44597,0,69,560,245
44598,20,238,549,62
44599,196,454,42,0
44600,658,205,20,0
44601,531,231,26,0
44602,22,254,670,67
44603,462,219,19,0
44604,19,217,498,50
44605,0,25,229,564
44606,0,22,230,554
44607,236,551,74,0
44608,0,63,468,52
44609,55,464,212,28
44610,0,39,279,35
44611,472,230,23,0
44612,18,156,142,17
44613,113,816,268,13
44614,0,23,210,557
44615,0,41,386,51
44616,0,66,586,221
44617,72,537,231,27
44618,0,18,157,149
44619,639,343,35,0
44620,231,480,53,0
44621,21,200,477,56
44622,15,266,611,80
44623,509,225,17,0
44624,0,17,170,187
44625,207,478,63,0
44626,0,29,301,550
44627,0,65,565,269
44628,0,55,459,193
44629,0,50,332,45
44630,236,561,72,0
44631,0,17,203,456
44632,30,294,606,77
44633,0,20,278,566
44634,52,503,232,22
44635,62,499,220,27
44636,21,226,461,52
44637,0,45,466,792
44638,96,615,231,11
44639,61,562,305,31
44640,53,551,186,22
44641,0,35,391,705
44642,0,15,233,614
44643,58,482,214,21
44644,0,15,227,561
44645,250,603,57,0
44646,340,609,70,0
44647,2,96,829,255
44648,85,631,225,20
44649,0,62,528,231
44650,81,513,178,22
44651,265,888,105,3
44652,72,616,250,24
44653,289,323,28,0
44654,0,56,505,219
44655,24,307,596,75
44656,31,316,1312,616
44657,303,1073,130,0
44658,47,340,49,0
44659,1,58,417,50
44660,67,614,251,28
44661,0,15,208,466
44662,0,62,448,220
44663,63,493,203,16
44664,0,65,606,313
44665,231,549,75,0
44666,56,542,229,20
44667,263,250,29,0
44668,0,33,297,28
44669,233,585,46,0
44670,204,476,70,0
44671,0,135,1183,300
44672,0,63,543,248
44673,203,514,76,0
44674,25,236,590,76
44675,183,175,18,0
44676,0,19,237,473
44677,0,17,229,504
44678,57,514,212,24
44679,20,243,597,71
44680,261,665,85,2
44681,60,579,270,23
44682,15,231,445,53
44683,1,26,232,510
44684,230,707,92,0
44685,578,190,24,0
44686,15,177,190,20
44687,207,544,73,0
44688,55,513,244,34
44689,590,221,24,0
44690,24,232,593,73
44691,0,81,499,239
44692,31,336,670,87
44693,0,69,629,366
44694,0,81,528,219
44695,57,506,237,17
44696,0,60,527,243
44697,548,236,15,0
44698,0,17,209,488
44699,20,231,544,64
44700,287,523,64,0
44701,73,655,211,23
44702,0,22,238,616
44703,297,537,74,0
44704,496,210,16,0
44705,81,546,236,20
44706,15,210,208,17
44707,0,73,622,306
44708,0,71,501,218
44709,78,506,194,21
44710,89,810,501,48
44711,15,175,179,19
44712,217,491,61,0
44713,736,285,16,0
44714,23,244,941,204
44715,0,25,262,492
44716,16,222,480,78
44717,0,53,491,222
44718,205,490,57,0
44719,0,20,197,505
44720,46,471,201,10
44721,0,17,232,579
44722,0,9,220,549
44723,3,14,164,468
44724,75,467,231,31
44725,68,520,211,18
44726,43,577,1650,146
44727,38,316,564,67
44728,242,1953,416,17
44729,0,29,290,529
44730,488,271,18,0
44731,47,502,214,23
44732,18,216,481,54
44733,0,15,216,571
44734,237,559,62,0
44735,0,79,662,237
44736,209,493,64,3
44737,241,549,55,0
44738,525,270,19,0
44739,32,232,217,24
44740,0,184,1473,462
44741,0,29,345,1328
44742,61,499,229,15
44743,19,220,444,67
44744,260,695,81,0
44745,27,190,182,17
44746,0,77,525,224
44747,0,68,534,194
44748,199,466,64,0
44749,41,397,47,0
44750,0,16,219,470
44751,112,707,545,55
44752,3,26,276,608
44753,0,86,520,255
44754,1112,553,36,0
44755,38,394,975,265
44756,192,450,59,0
44757,0,22,265,1025
44758,59,439,859,97
44759,516,190,22,0
44760,65,447,192,17
44761,0,123,1227,443
44762,0,75,596,243
44763,198,421,59,1
44764,461,197,23,0
44765,61,583,229,20
44766,164,137,18,0
44767,61,610,317,34
44768,50,488,227,13
44769,0,66,537,237
44770,0,22,283,592
44771,16,154,465,55
44772,83,586,239,17
44773,1,14,226,466
44774,79,508,253,20
44775,66,497,282,25
44776,17,214,589,64
44777,59,552,245,28
44778,308,629,77,0
44779,0,17,251,631
44780,186,551,55,0
44781,0,56,455,207
44782,0,21,196,553
44783,19,302,956,106
44784,58,488,256,19
44785,557,238,19,0
44786,504,225,14,2
44787,0,26,231,562
44788,728,939,115,0
44789,23,222,483,51
44790,74,687,209,17
44791,236,616,73,0
44792,492,246,23,0
44793,210,487,67,0
44794,0,60,525,213
44795,0,68,509,206
44796,216,486,73,0
44797,487,222,18,0
44798,0,53,506,190
44799,61,438,215,30
44800,525,249,23,0
44801,64,602,343,34
44802,0,16,154,170
44803,63,487,205,19
44804,24,232,490,55
44805,18,193,561,77
44806,42,438,684,76
44807,298,591,83,0
44808,59,484,226,18
44809,0,74,558,253
44810,70,604,319,23
44811,0,69,482,229
44812,29,194,544,71
44813,55,692,2138,429
44814,23,213,492,72
44815,60,607,181,19
44816,467,211,12,0
44817,233,499,48,0
44818,0,18,234,489
44819,0,66,574,1264
44820,522,264,16,0
44821,25,234,527,66
44822,0,24,234,534
44823,59,461,225,17
44824,0,39,337,36
44825,35,435,1194,671
44826,0,27,248,195
44827,0,31,263,237
44828,0,41,490,203
44829,21,236,505,71
44830,75,575,296,23
44831,0,17,220,523
44832,496,231,25,0
44833,0,62,487,206
44834,0,70,669,265
44835,0,58,548,239
44836,0,15,204,507
44837,0,16,216,557
44838,566,211,17,0
44839,228,524,62,0
44840,22,242,532,44
44841,28,240,551,73
44842,0,150,1236,417
44843,21,224,471,56
44844,22,258,506,68
44845,0,19,234,573
44846,28,224,506,66
44847,26,243,561,65
44848,665,1413,158,1
44849,189,649,65,0
44850,99,767,254,18
44851,253,490,59,0
44852,0,19,211,472
44853,534,199,15,0
44854,1,70,583,226
44855,106,1087,651,79
44856,0,25,212,557
44857,0,30,205,484
44858,0,22,338,38
44859,204,424,56,0
44860,195,534,63,0
44861,1,55,490,217
44862,110,895,384,34
44863,0,67,483,226
44864,17,206,175,20
44865,20,220,503,63
44866,513,271,24,0
44867,70,634,228,21
44868,182,453,50,0
44869,467,189,17,0
44870,66,415,209,24
44871,0,65,446,176
44872,0,28,205,465
44873,0,82,675,358
44874,227,464,54,0
44875,567,250,20,0
44876,18,225,503,58
44877,63,534,247,31
44878,78,714,352,33
44879,19,198,582,83
44880,0,20,208,503
44881,0,27,305,627
44882,197,468,62,0
44883,28,219,546,62
44884,0,68,535,217
44885,564,204,26,0
44886,58,554,811,84
44887,0,19,207,528
44888,22,187,498,74
44889,23,210,502,52
44890,0,60,492,199
44891,0,21,235,488
44892,0,24,333,964
44893,0,14,226,458
44894,694,242,20,0
44895,0,68,588,248
44896,63,535,279,29
44897,464,201,22,0
44898,0,18,207,538
44899,28,313,638,91
44900,41,485,58,0
44901,90,854,496,56
44902,0,64,488,209
44903,56,547,197,17
44904,157,1412,622,62
44905,207,480,61,0
44906,0,23,277,857
44907,698,257,16,0
44908,225,891,122,0
44909,0,73,536,202
44910,22,216,471,66
44911,57,509,209,19
44912,57,531,261,27
44913,261,574,53,0
44914,59,458,203,20
44915,296,621,88,0
44916,0,53,380,46
44917,353,703,80,0
44918,19,197,479,35
44919,0,53,453,237
44920,239,600,75,0
44921,511,221,203,0
44922,74,564,206,28
44923,0,27,284,240
44924,23,215,504,69
44925,22,233,501,77
44926,0,103,855,361
44927,594,346,36,0
44928,0,59,548,220
44929,0,29,216,478
44930,73,526,225,19
44931,41,312,39,0
44932,1,45,317,33
44933,0,29,335,633
44934,14,226,578,75
44935,200,511,62,0
44936,625,238,17,0
44937,0,71,682,321
44938,0,86,785,308
44939,421,179,17,0
44940,0,73,563,240
44941,558,205,14,2
44942,76,550,238,26
44943,67,488,238,14
44944,0,30,242,205
44945,0,27,297,605
44946,21,236,505,59
44947,0,83,690,358
44948,59,464,204,23
44949,0,70,496,288
44950,177,175,18,0
44951,76,724,268,19
44952,253,644,63,0
44953,549,1158,121,0
44954,12,239,499,62
44955,0,52,491,240
44956,550,258,33,0
44957,0,82,668,388
44958,215,524,57,0
44959,0,94,703,279
44960,264,540,68,1
44961,0,42,368,40
44962,30,260,592,60
44963,24,226,529,76
44964,0,24,235,465
44965,18,190,158,11
44966,0,79,585,197
44967,0,16,214,538
44968,25,212,471,56
44969,0,75,462,235
44970,300,1151,152,0
44971,59,493,214,17
44972,13,252,603,60
44973,88,773,489,44
44974,0,74,525,201
44975,0,11,177,493
44976,0,80,535,282
44977,18,163,137,13
44978,0,21,201,487
44979,252,614,84,0
44980,0,58,481,247
44981,490,245,30,0
44982,0,20,220,619
44983,0,25,254,610
44984,482,195,15,0
44985,36,271,40,0
44986,0,16,220,494
44987,17,189,462,60
44988,23,188,520,62
44989,476,236,17,0
44990,60,468,195,25
44991,473,200,22,0
44992,42,366,672,80
44993,0,83,572,232
44994,0,20,182,469
44995,549,214,20,0
44996,0,19,286,669
44997,59,486,235,27
44998,20,214,502,68
44999,565,326,35,0
45000,0,115,808,262
45001,188,469,41,0
45002,0,61,455,213
45003,0,28,200,494
45004,0,65,551,218
45005,1856,2637,571,29
45006,29,244,564,74
45007,0,50,499,198
45008,0,65,531,214
45009,519,203,19,0
45010,0,22,194,443
45011,220,514,72,0
45012,208,456,39,0
45013,68,510,228,21
45014,58,514,192,15
45015,544,254,27,0
45016,84,737,242,23
45017,0,132,1015,844
45018,0,67,509,204
45019,0,18,202,432
45020,550,222,26,3
45021,264,565,62,0
45022,258,650,77,0
45023,64,500,235,22
45024,218,443,57,0
45025,23,252,568,82
45026,0,160,1237,281
45027,21,237,500,51
45028,97,867,602,58
45029,18,237,461,61
45030,0,37,310,630
45031,218,530,47,0
45032,0,19,245,639
45033,574,250,25,0
45034,487,219,18,0
45035,0,66,527,243
45036,522,222,13,0
45037,24,218,515,60
45038,0,63,517,228
45039,175,449,58,0
45040,0,106,919,115
45041,62,487,235,21
45042,0,14,204,478
45043,57,508,247,18
45044,533,240,21,0
45045,485,261,29,2
45046,2,44,506,233
45047,58,492,226,25
45048,433,179,17,0
45049,155,164,13,0
45050,465,196,22,0
45051,427,186,22,0
45052,560,264,19,0
45053,60,521,182,27
45054,0,21,225,552
45055,94,867,427,41
45056,554,308,29,0
45057,82,555,295,28
45058,27,215,469,45
45059,20,167,182,17
45060,80,629,253,25
45061,0,21,221,500
45062,229,537,56,0
45063,1664,426,30,0
45064,0,50,492,228
45065,21,343,637,80
45066,0,82,519,203
45067,224,488,39,0
45068,0,17,265,556
45069,0,72,567,290
45070,253,650,79,0
45071,555,175,21,0
45072,35,316,570,84
45073,2,67,579,214
45074,192,478,52,0
45075,75,741,272,21
45076,0,29,226,547
45077,509,205,19,0
45078,240,488,52,0
45079,0,75,633,255
45080,12,209,507,62
45081,72,612,215,22
45082,15,222,551,48
45083,206,472,58,0
45084,31,274,550,61
45085,0,24,256,687
45086,0,47,492,224
45087,82,671,1024,113
45088,74,683,336,38
45089,0,84,754,232
45090,846,1249,137,1
45091,606,227,15,0
45092,510,217,25,1
45093,0,62,468,205
45094,261,490,53,0
45095,324,600,70,1
45096,252,458,57,0
45097,0,79,690,210
45098,0,70,498,243
45099,0,56,489,186
45100,12,218,768,88
45101,34,267,617,69
45102,99,778,475,58
45103,0,93,741,505
45104,0,60,439,202
45105,605,295,34,0
45106,0,22,267,527
45107,234,537,50,0
45108,230,557,52,0
45109,21,256,524,60
45110,0,34,347,858
45111,74,602,201,19
45112,0,24,296,670
45113,203,499,44,0
45114,25,250,514,64
45115,40,486,207,21
45116,0,29,298,593
45117,597,209,26,0
45118,0,76,530,215
45119,223,545,71,0
45120,200,487,55,0
45121,518,220,19,0
45122,80,586,211,21
45123,585,349,28,0
45124,0,19,182,494
45125,228,503,60,0
45126,500,205,19,0
45127,19,211,548,67
45128,0,61,516,270
45129,192,503,46,0
45130,20,284,705,88
45131,0,65,388,41
45132,18,238,606,83
45133,30,360,743,104
45134,1494,1115,111,0
45135,0,64,535,211
45136,265,610,78,0
45137,14,200,485,63
45138,483,225,11,4
45139,70,520,209,16
45140,56,467,202,23
45141,202,585,68,0
45142,24,197,469,45
45143,463,193,26,0
45144,0,49,473,226
45145,235,521,70,0
45146,562,333,29,0
45147,0,66,602,235
45148,0,57,413,199
45149,69,549,218,19
45150,0,54,483,724
45151,347,578,80,0
45152,226,1907,450,25
45153,235,526,60,0
45154,65,480,226,21
45155,90,813,299,32
45156,0,78,495,229
45157,0,20,238,496
45158,63,723,1977,243
45159,0,15,203,530
45160,0,59,440,160
45161,64,526,196,29
45162,248,495,68,0
45163,445,73,24,0
45164,215,465,58,0
45165,0,33,317,647
45166,22,224,511,53
45167,0,98,1178,1779
45168,3,66,614,260
45169,8,280,986,131
45170,0,21,221,489
45171,414,653,88,0
45172,18,234,580,83
45173,472,202,17,0
45174,630,217,12,0
45175,1,70,550,288
45176,0,24,208,504
45177,0,17,225,478
45178,62,498,257,24
45179,0,36,283,610
45180,207,478,75,0
45181,0,16,192,438
45182,782,521,55,0
45183,0,10,255,510
45184,1,15,186,445
45185,703,244,23,0
45186,21,247,517,60
45187,0,19,205,514
45188,448,209,16,0
45189,23,203,524,63
45190,418,210,11,0
45191,93,876,1127,113
45192,555,280,10,1
45193,19,241,468,59
45194,261,517,58,0
45195,50,541,217,19
45196,0,73,611,262
45197,8,223,470,59
45198,58,448,167,14
45199,0,59,534,220
45200,0,66,550,206
45201,665,234,18,0
45202,583,296,28,0
45203,0,77,559,201
45204,567,243,28,0
45205,239,527,64,0
45206,25,234,531,61
45207,23,229,516,58
45208,22,178,175,20
45209,565,273,27,0
45210,534,188,17,0
45211,15,263,613,73
45212,209,514,71,5
45213,419,203,14,0
45214,80,594,544,57
45215,31,294,615,67
45216,0,22,365,1779
45217,0,73,612,249
45218,19,242,492,46
45219,649,211,20,0
45220,505,240,19,0
45221,212,439,47,0
45222,251,673,74,0
45223,23,248,537,75
45224,505,261,26,0
45225,0,63,457,198
45226,19,226,544,61
45227,62,394,46,0
45228,17,41,343,66
45229,218,1944,954,98
45230,0,19,209,518
45231,0,38,394,674
45232,495,151,15,0
45233,238,528,68,0
45234,184,476,50,0
45235,483,206,21,0
45236,193,553,54,0
45237,29,232,626,77
45238,0,63,440,194
45239,604,268,22,0
45240,596,303,21,0
45241,340,1412,164,0
45242,0,140,1139,306
45243,0,52,648,250
45244,248,541,60,0
45245,0,66,516,223
45246,0,23,248,744
45247,0,79,709,410
45248,76,518,230,31
45249,0,64,494,231
45250,0,76,501,215
45251,213,592,71,0
45252,43,512,201,27
45253,18,275,573,90
45254,0,78,582,252
45255,232,552,64,0
45256,49,475,234,16
45257,30,314,676,76
45258,52,458,213,23
45259,21,208,487,53
45260,509,210,18,0
45261,532,263,27,0
45262,0,20,241,549
45263,487,190,17,0
45264,39,269,45,0
45265,28,165,529,74
45266,226,530,62,0
45267,70,575,260,31
45268,540,225,23,0
45269,498,215,30,0
45270,0,24,279,559
45271,2,14,223,496
45272,55,493,229,15
45273,231,474,64,0
45274,63,505,243,27
45275,0,20,206,496
45276,198,480,62,0
45277,60,521,233,16
45278,17,209,555,83
45279,12,229,576,66
45280,552,335,25,1
45281,86,714,997,125
45282,0,82,971,1141
45283,98,668,221,23
45284,70,518,216,12
45285,0,60,555,259
45286,1,76,534,279
45287,656,353,40,0
